x,y,z,samples
5.436,-14.756,19.901,1065932
-4.699,-19.028,1.258,1066118
-4.975,-18.975,1.486,1066119
-4.692,-19.08,1.137,1066120
8.647,4.748,1.589,1067793
-5.993,7.851,26.105,1067795
3.342,-7.442,22.333,1067861
3.287,-7.405,22.319,1067862
-2.155,-3.673,1.226,1067863
-2.175,-3.631,1.296,1067864
1.353,-7.108,24.863,1067865
11.174,-5.279,-8.799,1067866
17.858,-1.03,-1.743,1067868
-17.136,-4.639,17.463,1069745
-17.137,-4.748,17.441,1069746
22.102,14.854,11.255,1069747
22.181,14.777,11.305,1069748
19.021,5.861,19.521,1070765
21.814,0.231,20.775,1070766
19.156,5.647,19.632,1070767
21.835,0.163,20.755,1070768
18.942,6.054,19.469,1070769
21.722,0.6,20.782,1070770
18.965,5.859,19.472,1070771
21.845,0.084,20.74,1070772
21.81,0.324,20.811,1070773
9.86,16.405,10.726,1070774
9.861,16.405,10.725,1070775
9.859,16.405,10.738,1070776
9.985,16.283,10.657,1070777
3.66,-28.135,5.532,1071278
3.66,-28.137,5.533,1071279
3.654,-28.135,5.516,1071282
3.654,-28.136,5.518,1071283
3.703,7.215,28.042,1071304
3.636,7.148,28.099,1071305
0.662,-5.572,12.669,1071439
0.654,-5.568,12.703,1071440
0.662,-5.576,12.701,1071441
0.658,-5.579,12.712,1071442
0.652,-5.543,12.614,1071443
-0.469,-23.221,3.881,1071852
-0.494,-23.234,3.832,1071853
-0.484,-23.226,3.833,1071854
-0.493,-23.234,3.832,1071855
-0.498,-23.232,3.821,1071856
-0.48,-23.22,3.841,1071857
-0.47,-23.221,3.876,1071858
-0.458,-23.217,3.894,1071859
-0.515,-23.238,3.799,1071860
-0.497,-23.231,3.829,1071861
4.974,7.181,27.883,1076106
-6.02,8.622,26.159,1076107
4.393,-0.529,3.859,1076108
1.132,-21.727,1.87,1077428
1.056,-21.787,1.979,1077429
1.03,-21.813,1.986,1077430
1.024,-21.82,1.979,1077431
2.067,-3.764,26.296,1081534
2.075,-3.757,26.343,1081535
2.059,-3.767,26.322,1081536
2.079,-3.746,26.325,1081537
2.047,-3.745,26.314,1081538
2.066,-3.765,26.309,1081539
2.056,-3.738,26.315,1081540
2.071,-3.763,26.308,1081541
-13.741,3.152,15.727,1085630
15.756,14.267,12.633,1085706
12.912,11.816,14.452,1085707
15.036,-7.048,17.845,1085736
15.042,-7.046,17.846,1085737
15.054,-7.04,17.835,1085738
15.054,-7.041,17.851,1085739
15.046,-7.047,17.857,1085740
15.046,-7.048,17.852,1085741
2.821,15.478,19.574,1087257
2.817,15.48,19.578,1087258
2.818,15.481,19.581,1087259
2.818,15.477,19.573,1087260
2.816,15.478,19.577,1087261
2.81,15.473,19.582,1087262
2.822,15.477,19.575,1087263
2.817,15.473,19.581,1087264
2.83,15.476,19.565,1087265
2.825,15.476,19.567,1087266
2.825,15.477,19.568,1087267
2.828,15.476,19.568,1087268
15.582,-1.438,-3.252,1087848
15.537,-1.462,-3.281,1087851
-11.387,-8.548,-8.006,1087856
-11.385,-8.547,-8.004,1087857
-11.392,-8.557,-8.024,1087858
-11.39,-8.555,-8.019,1087859
-11.399,-8.59,-8.098,1087860
-11.395,-8.599,-8.113,1087861
-7.24,-12.412,-16.436,1087862
-7.31,-12.324,-16.294,1087863
-7.247,-12.408,-16.425,1087864
-7.208,-12.457,-16.489,1087865
-7.215,-12.453,-16.483,1087866
-7.23,-12.428,-16.456,1087867
-7.25,-12.404,-16.423,1087868
-7.22,-12.442,-16.474,1087869
-7.207,-12.462,-16.494,1087870
-7.225,-12.433,-16.463,1087871
-7.237,-12.421,-16.447,1087873
-7.226,-12.429,-16.46,1087874
-7.231,-12.415,-16.448,1087876
-7.248,-12.308,-16.363,1087877
-7.205,-12.415,-16.459,1087878
-11.361,-8.53,-8.129,1087879
-11.398,-8.55,-8.042,1087880
-7.209,-12.438,-16.477,1087881
-11.377,-8.646,-8.227,1087882
-7.204,-12.465,-16.498,1087884
-7.188,-12.483,-16.517,1087885
-7.207,-12.453,-16.489,1087886
-7.166,-12.501,-16.532,1087887
-7.149,-12.504,-16.529,1087888
-7.187,-12.482,-16.514,1087889
-7.178,-12.488,-16.521,1087890
-7.182,-12.49,-16.521,1087891
-7.209,-12.459,-16.492,1087892
-7.187,-12.485,-16.516,1087893
-7.249,-12.36,-16.393,1087894
-7.214,-12.442,-16.478,1087895
-11.38,-8.552,-8.089,1087896
-11.389,-8.556,-8.058,1087897
-15.434,9.154,13.034,1088317
21.135,0.538,20.786,1088318
-5.032,9.384,14.252,1088319
23.905,-1.096,6.753,1089281
23.837,-1.341,6.693,1089282
23.89,-1.155,6.78,1089283
23.922,-1.23,6.798,1089284
23.891,-1.092,6.745,1089285
23.968,-1.324,6.83,1089286
23.981,-1.374,6.819,1089287
24.037,-1.384,6.824,1089288
15.658,14.86,10.085,1091843
15.182,14.878,10.271,1091844
15.23,11.641,10.441,1093060
15.238,11.614,10.314,1093061
-14.255,4.99,10.017,1093229
-11.919,4.562,8.274,1093230
-11.934,4.57,8.214,1093231
-11.809,4.563,8.236,1093232
-11.822,4.56,8.229,1093233
-11.798,4.574,8.247,1093234
15.932,-7.324,-25.365,1093235
15.916,-7.399,-25.303,1093236
19.192,7.757,-7.69,1093237
19.18,7.757,-7.733,1093238
0.752,-1.756,28.314,1095127
0.022,-1.252,28.238,1095128
0.546,-1.522,28.281,1095129
-0.068,-1.282,28.412,1095130
-0.065,-1.019,27.977,1095131
-0.178,-1.146,28.167,1095132
0.792,-1.88,28.336,1095133
0.169,-1.313,28.239,1095134
0.647,-1.707,28.391,1095135
0.188,-1.385,28.445,1095136
0.145,-0.99,27.946,1095137
-0.134,-1.183,28.192,1095138
-24.274,-8.906,-10.118,1095139
-24.376,-8.937,-10.168,1095140
-24.323,-8.929,-10.153,1095141
20.456,9.292,9.77,1097787
20.281,9.041,9.363,1097788
20.316,9.15,9.531,1097789
-3.711,-12.14,2.728,1097887
28.764,2.264,-2.98,1098180
28.755,2.262,-2.991,1098181
28.814,2.249,-2.964,1098182
28.835,2.237,-2.968,1098183
28.796,2.25,-2.977,1098184
28.829,2.242,-2.964,1098185
28.759,2.229,-3.061,1098186
28.746,2.23,-3.061,1098187
28.688,2.239,-3.08,1098188
28.71,2.233,-3.066,1098189
16.063,-1.06,-2.958,1098199
20.18,-9.877,-3.503,1098205
22.109,-10.155,-4.953,1098214
20.005,-9.931,-3.309,1098287
21.818,-10.034,-4.884,1098295
21.431,-9.967,-4.582,1098314
20.33,-9.915,-3.556,1098330
12.199,-7.959,-7.63,1098348
22.642,-10.311,-5.253,1098356
20.378,-9.886,-3.633,1098368
22.479,-10.306,-5.083,1098389
7.354,10.196,18.195,1098572
7.339,10.193,18.206,1098573
3.962,7.445,27.598,1098574
19.676,-1.88,20.406,1098575
-12.011,-5.524,18.173,1099035
-12.025,-5.522,18.173,1099036
-12.014,-5.518,18.165,1099037
6.598,1.17,16.886,1099813
6.624,1.175,16.887,1099814
6.61,1.155,16.9,1099815
6.604,1.168,16.895,1099816
23.102,2.1,3.474,1100205
23.106,2.098,3.468,1100206
15.872,12.153,12.389,1100207
15.883,12.132,12.401,1100208
12.863,6.356,5.895,1100209
12.807,6.362,5.905,1100210
1.728,27.214,-9.383,1100295
4.345,23.861,-5.064,1100296
4.264,24.031,-5.386,1100297
1.828,27.122,-9.366,1100298
1.952,26.981,-9.512,1100299
3.264,25.671,-9.062,1100300
1.931,27.036,-9.355,1100301
3.23,26.386,-9.232,1100302
1.767,27.143,-9.291,1100303
1.907,27.069,-9.399,1100304
2.256,26.587,-9.599,1100305
1.754,27.157,-9.224,1100306
2.162,26.878,-9.342,1100307
3.848,25.055,-7.403,1100308
2.118,0.803,12.762,1101661
3.814,7.952,17.355,1101662
2.113,0.802,12.777,1101663
2.112,0.805,12.783,1101664
17.652,0.676,18.032,1101665
17.726,0.39,18.147,1101666
17.72,0.483,18.107,1101667
17.722,0.446,18.107,1101668
2.112,0.803,12.783,1101669
2.119,0.803,12.768,1101670
2.124,0.813,12.754,1101671
2.126,0.81,12.749,1101673
2.113,0.798,12.771,1101674
2.113,0.801,12.77,1101675
2.116,0.801,12.775,1101676
2.125,0.816,12.752,1101677
2.116,0.798,12.77,1101678
3.852,12.467,7.933,1101679
17.713,0.51,18.089,1101680
17.713,0.507,18.091,1101681
2.111,0.799,12.783,1101682
1.929,4.247,12.901,1101683
1.986,4.176,12.854,1101684
1.985,4.17,12.855,1101685
2.107,0.799,12.788,1101686
2.01,4.141,12.836,1101687
2.111,0.81,12.798,1101688
2.104,0.795,12.784,1101689
2.111,0.796,12.775,1101690
2.015,4.136,12.833,1101691
1.999,4.157,12.843,1101692
2,4.155,12.841,1101693
2.108,0.791,12.777,1101694
2.105,0.794,12.781,1101695
2.107,0.795,12.781,1101696
2.109,0.801,12.787,1101697
1.999,4.151,12.845,1101699
2.107,0.791,12.78,1101700
2.11,0.843,12.773,1101701
2.106,0.805,12.794,1101702
2.107,0.794,12.78,1101703
2.108,0.794,12.774,1101704
2.107,0.806,12.788,1101705
2.105,0.838,12.791,1101706
2.014,4.137,12.834,1101707
2.007,4.146,12.839,1101708
2.112,0.8,12.765,1101710
3.834,12.454,7.931,1101711
11.485,-14.3,7.153,1101966
4.253,25.537,4.86,1101967
13.137,-14.985,9.18,1101968
6.732,-13.149,11.603,1101969
10.057,-23.55,7.665,1101970
-3.564,4.76,23.262,1101971
13.189,-17.085,8.697,1101972
13.195,-15.602,9.243,1101973
9.347,-25.265,7.37,1101974
13.305,-14.64,9.165,1101975
11.798,-14.142,7.133,1101976
19.023,-13.192,7.373,1101977
-12.74,-18.971,-11.022,1104129
-12.739,-18.995,-11.006,1104130
-12.749,-19.014,-11.013,1104131
28.687,-0.048,-2.836,1104373
28.689,-0.063,-2.831,1104374
12.141,6.515,6.465,1104509
7.116,-5.964,11.288,1104510
1.295,-1.783,27.785,1105743
1.288,-1.786,27.815,1105744
28.738,2.139,-3.156,1105745
28.721,2.186,-3.13,1105746
9.566,2.755,7.553,1111646
9.562,2.75,7.551,1111648
-5.204,-9.304,20.39,1111649
9.549,2.74,7.559,1111650
-5.22,-9.276,20.371,1111651
-5.292,-9.357,20.358,1111652
9.565,2.763,7.555,1111653
9.558,2.756,7.548,1111654
9.558,2.753,7.547,1111655
9.56,2.757,7.55,1111656
9.562,2.76,7.551,1111657
9.557,2.758,7.549,1111658
9.559,2.758,7.548,1111659
9.562,2.761,7.549,1111660
9.56,2.758,7.546,1111661
-5.253,9.142,12.831,1112815
-5.253,9.142,12.829,1112816
-5.261,9.132,12.82,1112817
-5.263,9.131,12.822,1112818
-5.27,6.124,15.984,1112833
-7.919,1.882,18.708,1112834
-5.266,6.128,15.968,1112835
-7.943,1.912,18.689,1112837
-5.176,9.154,12.786,1112844
-4.9,9.21,12.648,1112845
-5.179,9.156,12.789,1112846
-4.883,9.216,12.635,1112847
-19.904,-7.072,20.901,1113298
-19.901,-7.056,20.885,1113299
-19.912,-7.124,20.969,1113300
-11.707,-5.378,17.463,1113301
-11.702,-5.383,17.476,1113302
-12.09,-5.642,17.917,1113303
-12.094,-5.639,17.919,1113304
-12.078,-5.645,17.936,1113305
21.694,10.859,11.63,1113306
21.703,10.876,11.655,1113307
20.952,16.271,11.579,1113308
20.886,16.291,11.594,1113309
8.931,21.021,13.093,1113310
8.932,21.011,13.091,1113311
20.217,3.348,17.162,1115083
20.234,3.316,17.177,1115084
20.225,3.312,17.18,1115085
18.787,-0.213,20.181,1115086
18.841,-0.331,20.262,1115087
13.813,2.368,14.011,1115204
13.83,2.376,14.017,1115207
13.833,2.381,14.026,1115210
13.907,2.418,14.093,1115213
13.943,2.43,14.126,1115216
0.064,-6.168,7.506,1115995
0.066,-6.174,7.506,1115997
0.057,-6.149,7.506,1115998
0.056,-6.142,7.514,1115999
0.066,-6.165,7.508,1116000
7.902,2.469,3.302,1120301
8.574,4.596,1.837,1120302
15.391,-5.137,1.712,1120303
6.484,0.279,4.657,1120304
11.577,6.545,-2.45,1120305
16.142,-4.777,0.209,1120306
5.885,-0.072,4.144,1120307
4.346,-2.061,2.147,1120308
7.3,-0.237,4.994,1120309
22.738,-19.447,2.004,1120310
22.805,-19.186,2.076,1120311
16.709,-22.195,4.568,1120312
-25.95,-13.257,1.983,1120313
-26.186,-13.2,1.912,1120314
-23.868,-6.157,4.422,1120315
-2.014,-6.858,2.53,1120316
-2.064,-6.82,2.524,1120317
-5.784,-14.897,0.03,1122324
-5.829,-14.934,-0.095,1122325
-5.837,-14.69,-0.055,1122326
-5.853,-14.691,-0.07,1122327
-5.863,-14.702,-0.097,1122328
1.771,-19.894,5.882,1122673
1.747,-19.964,5.853,1122674
1.794,-19.894,5.838,1122675
1.639,-19.774,6.062,1122676
1.593,-19.765,6.115,1122677
1.648,-19.823,6.024,1122678
-4.448,5.618,15.109,1124072
16.152,-22.314,4.733,1126612
16.186,-22.308,4.724,1126613
16.158,-22.312,4.731,1126614
16.232,-22.296,4.709,1126615
16.202,-22.303,4.719,1126616
16.198,-22.305,4.721,1126617
16.221,-22.3,4.713,1126618
16.136,-22.316,4.738,1126619
16.152,-22.312,4.733,1126620
16.184,-22.305,4.723,1126621
16.185,-22.308,4.724,1126622
16.261,-22.295,4.704,1126623
16.263,-22.29,4.7,1126624
16.183,-22.306,4.724,1126625
16.443,-22.257,4.652,1126626
16.193,-22.305,4.721,1126627
16.178,-22.306,4.725,1126628
16.102,-22.323,4.747,1126629
16.172,-22.309,4.728,1126630
16.073,-22.326,4.755,1126631
16.239,-22.295,4.708,1126632
16.164,-22.311,4.73,1126633
16.172,-22.31,4.728,1126634
16.188,-22.308,4.724,1126635
16.238,-22.298,4.709,1126636
16.168,-22.307,4.727,1126637
16.215,-22.302,4.715,1126638
16.227,-22.3,4.712,1126639
16.342,-22.278,4.68,1126640
16.363,-22.273,4.672,1126641
16.259,-22.297,4.705,1126642
16.227,-22.297,4.711,1126643
16.316,-22.262,4.682,1126644
16.171,-22.306,4.726,1126645
16.205,-22.305,4.718,1126646
16.103,-22.32,4.746,1126647
16.103,-22.321,4.747,1126648
16.194,-22.303,4.72,1126649
16.193,-22.304,4.72,1126650
16.05,-22.332,4.761,1126651
18.326,-10.851,0.899,1126654
18.108,-11.049,1.649,1126655
18.258,-10.913,1.144,1126656
18.278,-10.883,1.046,1126660
18.465,-10.796,0.649,1126661
18.276,-10.864,0.967,1126662
18.362,-10.829,0.837,1126663
17.964,-11.094,1.846,1126666
18.155,-11.011,1.515,1126667
18.345,-10.841,0.863,1126668
18.1,-11.065,1.689,1126670
18.42,-10.8,0.698,1126671
18.181,-10.979,1.386,1126672
18.274,-10.905,1.111,1126673
18.304,-10.873,1,1126674
18.227,-10.954,1.295,1126675
18.303,-10.848,0.904,1126676
18.302,-10.847,0.908,1126677
18.136,-10.966,1.349,1126678
18.153,-11.043,1.611,1126681
18.145,-11.038,1.603,1126682
18.1,-11.035,1.604,1126683
18.033,-11.057,1.699,1126684
18.312,-10.837,0.87,1126685
18.291,-10.874,1.002,1126686
18.308,-10.855,0.927,1126687
18.34,-10.825,0.809,1126688
18.334,-10.826,0.835,1126689
18.207,-10.878,1.041,1126690
18.266,-10.896,1.077,1126691
23.096,-4.655,-1.208,1126809
23.093,-4.676,-1.184,1126810
30.355,-0.442,-3.887,1126811
30.356,-0.445,-3.887,1126812
24.201,-4.204,-1.619,1126813
24.202,-4.204,-1.62,1126814
25.129,-3.626,-2.161,1126815
25.127,-3.626,-2.162,1126816
12.743,7.521,-3.507,1128650
12.851,7.614,-3.609,1128651
-20.181,21.095,-4.08,1129239
-17.118,-10.677,-6.56,1129307
-17.064,-10.645,-6.564,1129308
-17.694,-10.19,-6.749,1129309
-17.666,-10.18,-6.701,1129310
-17.129,-10.593,-6.517,1129311
-17.049,-10.597,-6.487,1129312
-17.079,-10.658,-6.575,1129313
-17.046,-10.625,-6.545,1129314
-17.477,-10.387,-6.532,1129315
-17.285,-10.523,-6.568,1129316
-17.16,-11.325,-7.451,1129317
-16.931,-10.977,-6.803,1129318
-17.074,-10.671,-6.649,1129319
-17.056,-10.676,-6.634,1129320
-17.105,-10.663,-6.651,1129321
-17.694,-10.159,-6.749,1129322
-17.68,-10.164,-6.745,1129323
-17.678,-10.179,-6.736,1129324
-17.096,-10.617,-6.569,1129325
-17.116,-10.594,-6.549,1129326
-17.14,-10.591,-6.591,1129327
-17.047,-10.632,-6.598,1129328
-17.02,-10.651,-6.613,1129329
-17.032,-10.658,-6.596,1129330
-17.395,-10.487,-6.648,1129331
-17.397,-10.453,-6.633,1129332
-17.365,-10.479,-6.648,1129333
-13.066,-6.714,-0.606,1129340
-12.976,-6.764,-0.593,1129341
-13.051,-6.774,-0.561,1129342
-13.049,-6.718,-0.699,1129343
-19.526,-9.072,-7.641,1129344
-19.62,-9.031,-7.681,1129345
-19.553,-9.055,-7.647,1129346
-19.516,-9.064,-7.632,1129347
15.83,-5.303,2.717,1131155
15.816,-5.306,2.727,1131156
6.59,2.902,8.598,1131192
6.583,2.897,8.604,1131193
6.587,2.907,8.61,1131194
6.591,2.908,8.62,1131195
6.594,2.902,8.592,1131196
6.59,2.903,8.6,1131197
3.703,7.215,28.043,1131338
3.636,7.148,28.099,1131339
3.614,7.163,28.122,1131340
3.652,7.159,28.108,1131341
3.59,7.159,28.096,1131342
3.596,7.16,28.081,1131343
5.985,-12.627,11.791,1131538
5.97,-12.579,11.702,1131539
6,-12.626,11.75,1131540
6.188,-12.586,11.477,1131541
6.187,-12.693,11.535,1131542
6.263,-12.603,11.399,1131543
6.234,-12.595,11.402,1131544
5.788,-12.662,11.952,1131545
5.72,-12.591,11.969,1131546
6.193,-12.58,11.484,1131547
6.193,-12.645,11.522,1131548
6.243,-12.597,11.429,1131549
6.253,-12.568,11.377,1131550
6.199,-12.621,11.486,1131551
6.248,-12.605,11.414,1131552
-16.424,-11.569,-7.858,1131553
-16.402,-11.786,-7.83,1131554
8.934,26.611,2.465,1131743
8.962,26.638,2.483,1131744
8.976,26.518,2.506,1131745
8.946,26.626,2.474,1131746
8.961,26.615,2.484,1131747
0.105,11.001,9.689,1132421
-1.167,10.727,11.086,1132422
0.361,11.082,9.243,1132423
0.064,11.032,9.634,1132424
0.193,11.012,9.702,1132425
0.979,10.56,11.118,1132426
-0.076,11.394,9.642,1132427
22.881,-10.453,-5.332,1132717
22.711,-10.383,-5.23,1132728
22.873,-10.431,-5.359,1132746
22.806,-10.382,-5.351,1132747
22.787,-10.366,-5.354,1132750
-10.204,-7.941,-5.388,1133247
-10.175,-7.958,-5.329,1133248
-10.178,-7.964,-5.339,1133249
-10.198,-7.935,-5.371,1133250
-10.186,-7.955,-5.353,1133251
30.164,1.31,-2.326,1133259
30.142,1.119,-1.793,1133260
-8.612,-20.897,15.968,1133660
-8.578,-20.847,16.003,1133661
-8.658,-21.122,15.992,1133662
-8.66,-20.902,15.979,1133663
-8.614,-20.859,15.998,1133664
-8.634,-20.886,15.973,1133665
-8.599,-20.821,15.992,1133666
-8.61,-21.013,16.015,1133667
-8.651,-20.912,15.967,1133668
-8.56,-20.929,16.043,1133669
-8.655,-21.196,16.012,1133670
-8.607,-20.936,15.972,1133671
-8.576,-20.91,16.002,1133672
-8.631,-21.192,16.021,1133673
-8.677,-20.875,15.94,1133674
-8.583,-20.897,16.028,1133675
-8.691,-21.206,16.024,1133676
-8.602,-20.81,15.988,1133677
-8.625,-20.773,15.996,1133678
-8.659,-20.856,15.992,1133679
-8.55,-21.05,16.065,1133680
-8.701,-21.111,16.059,1133681
-8.588,-20.854,15.951,1133682
-8.588,-20.821,16.016,1133683
-8.54,-21.12,16.043,1133684
0.662,-5.592,12.662,1140829
18.916,-9.28,-2.804,1142271
19.137,-9.279,-2.981,1142272
19.157,-9.32,-2.936,1142274
-19.251,-4.503,19.204,1143672
-19.186,-4.482,19.176,1143673
-18.452,-8.682,18.542,1143674
-18.45,-8.668,18.53,1143675
20.754,5.552,6.632,1143923
20.731,5.578,6.651,1143924
20.737,5.567,6.637,1143925
20.783,5.535,6.629,1143926
20.736,5.569,6.641,1143927
22.708,2.226,5.655,1144704
22.756,2.262,5.612,1144705
3.612,-2.872,26.454,1145136
1.752,-4.236,27.576,1145137
3.68,-2.913,26.448,1145138
3.545,-2.84,26.457,1145139
2.054,-3.993,27.538,1145140
2.02,-4.05,27.565,1145141
2.327,-3.806,27.404,1145142
3.814,-3.09,26.513,1145329
3.822,-3.079,26.495,1145330
26.892,1.909,-1.607,1145331
26.863,1.928,-1.586,1145332
-18.38,17.526,3.637,1145333
-18.368,17.552,3.621,1145334
1.254,-7.15,25.186,1147074
1.286,-7.125,25.117,1147075
-2.608,-5.818,-3.843,1147076
28.528,-6.936,-1.526,1148891
28.509,-6.931,-1.513,1148892
28.526,-6.926,-1.524,1148893
28.429,-6.958,-1.506,1148894
28.461,-6.944,-1.504,1148895
28.449,-6.947,-1.502,1148896
-6.654,-13.094,-2.363,1149312
-6.872,-13.042,-2.259,1149313
7.155,20.321,15.499,1151054
7.152,20.334,15.487,1151055
18.983,3.617,23.247,1151056
9.025,22.618,12.969,1151058
9.005,22.627,12.95,1151059
-15.714,6.795,13.754,1153501
-16.287,7.253,15.008,1153507
-15.795,6.733,14.351,1153509
-15.47,7.779,14.31,1153510
-15.375,7.774,15.427,1153512
-15.922,6.931,15.027,1153513
-15.592,7.947,14.521,1153528
-15.921,7.193,15.437,1153529
16.53,4.093,18.492,1154029
16.531,4.075,18.465,1154030
16.886,4.775,18.962,1154031
16.848,4.743,18.971,1154032
16.967,4.917,18.978,1154033
16.997,4.961,18.998,1154034
3.383,8.152,27.232,1154035
3.386,8.137,27.256,1154036
1.367,-29.819,4.314,1154037
1.358,-29.822,4.326,1154038
-18.334,-8.412,17.022,1154039
-18.335,-8.404,17.011,1154040
23.113,0.498,6.545,1155370
23.107,-0.077,6.518,1155371
23.046,0.473,6.669,1155372
22.578,0.469,7.394,1155373
23.094,0.397,6.612,1155374
23.144,-1.094,6.547,1155375
23.101,0.998,6.495,1155376
23.172,-0.993,6.498,1155377
23.23,-0.408,6.581,1155378
22.987,-0.947,6.601,1155379
23.218,-1.057,6.487,1155380
23.231,-1.029,6.482,1155381
23.442,1.24,6.102,1155382
23.363,-0.858,6.554,1155383
23.288,-0.847,6.523,1155384
23.319,-0.938,6.516,1155385
23.37,-0.43,6.507,1155386
26.906,-5.623,1.012,1155630
26.861,-5.641,1.039,1155631
26.844,-5.636,1.022,1155632
26.915,-5.639,0.999,1155633
26.883,-5.618,1.002,1155634
26.843,-5.644,1.03,1155635
-27.613,11.191,-2.24,1156797
-27.612,11.191,-2.239,1156798
-27.617,11.191,-2.244,1156799
-27.622,11.191,-2.246,1156800
-27.62,11.191,-2.248,1156801
-27.615,11.191,-2.241,1156802
-27.614,11.191,-2.241,1156803
-27.619,11.191,-2.245,1156804
-27.611,11.19,-2.235,1156805
-27.617,11.19,-2.238,1156806
-27.618,11.19,-2.241,1156807
-27.62,11.19,-2.241,1156809
-27.618,11.191,-2.244,1156810
-27.621,11.19,-2.242,1156811
-27.615,11.191,-2.243,1156812
-27.628,11.197,-2.294,1156813
-27.628,11.196,-2.291,1156814
-27.625,11.194,-2.274,1156815
-27.627,11.198,-2.303,1156816
-27.623,11.195,-2.281,1156817
-27.629,11.197,-2.293,1156818
-27.628,11.196,-2.288,1156819
-27.627,11.195,-2.28,1156820
-27.626,11.195,-2.278,1156821
-27.625,11.195,-2.28,1156822
-27.627,11.195,-2.281,1156823
-27.626,11.195,-2.277,1156824
-27.624,11.196,-2.287,1156825
-27.626,11.197,-2.296,1156826
-27.624,11.198,-2.3,1156828
-27.601,11.228,-2.505,1156829
-27.605,11.227,-2.5,1156830
-27.6,11.23,-2.521,1156831
-27.604,11.228,-2.509,1156832
-27.606,11.226,-2.499,1156833
-27.599,11.23,-2.522,1156834
-27.601,11.227,-2.505,1156835
-27.609,11.225,-2.49,1156836
-27.599,11.23,-2.525,1156837
-27.604,11.227,-2.504,1156838
-27.602,11.227,-2.5,1156839
-27.605,11.226,-2.497,1156840
-27.606,11.226,-2.497,1156841
-27.606,11.224,-2.483,1156842
-27.606,11.226,-2.494,1156843
-27.596,11.231,-2.53,1156844
-27.614,11.222,-2.467,1156845
-27.611,11.224,-2.485,1156846
-27.613,11.224,-2.482,1156847
-27.614,11.222,-2.473,1156848
-27.611,11.222,-2.468,1156849
-27.615,11.221,-2.465,1156850
-27.61,11.224,-2.484,1156851
-27.611,11.224,-2.482,1156852
-27.615,11.219,-2.452,1156853
-27.616,11.221,-2.467,1156854
-27.617,11.218,-2.443,1156855
-27.61,11.223,-2.477,1156856
-27.614,11.222,-2.47,1156857
-27.614,11.223,-2.478,1156858
-27.613,11.221,-2.465,1156859
-27.612,11.224,-2.482,1156860
-26.228,11.402,-6.962,1156861
-26.209,11.414,-7.028,1156862
-26.186,11.488,-7.034,1156863
-26.192,11.452,-7.074,1156864
-26.194,11.417,-7.112,1156865
-26.19,11.472,-7.035,1156866
-26.145,11.586,-7.081,1156867
-26.212,11.358,-7.116,1156868
-26.209,11.4,-7.052,1156869
-26.187,11.48,-7.036,1156870
-26.202,11.404,-7.09,1156871
-26.212,11.413,-7.035,1156872
-26.22,11.383,-7.03,1156873
-26.209,11.405,-7.052,1156874
-26.195,11.447,-7.052,1156875
-26.178,11.503,-7.052,1156876
5.769,26.957,-11.257,1156877
5.769,26.957,-11.259,1156878
5.763,26.956,-11.25,1156879
5.77,26.959,-11.253,1156880
5.769,26.957,-11.256,1156881
5.768,26.957,-11.258,1156882
5.771,26.958,-11.254,1156883
5.768,26.957,-11.256,1156884
5.763,26.957,-11.255,1156885
5.77,26.958,-11.255,1156886
5.766,26.957,-11.258,1156887
5.769,26.957,-11.261,1156888
5.769,26.958,-11.259,1156889
5.77,26.958,-11.256,1156890
5.763,26.956,-11.254,1156891
5.769,26.957,-11.257,1156892
5.78,26.962,-11.243,1156893
5.786,26.963,-11.246,1156894
5.788,26.964,-11.232,1156895
5.785,26.963,-11.248,1156896
5.793,26.966,-11.231,1156897
5.785,26.963,-11.239,1156898
5.791,26.964,-11.241,1156899
5.787,26.963,-11.245,1156900
5.792,26.965,-11.239,1156901
