x,y,z,gene
23.245,9.191,-11.23,GM15583
35.872,-1.704,-1.353,GM15590
34.855,-1.294,-10.228,GM15593
29.369,11.457,-9.927,GM15596
33.719,-5.723,-4.633,GM15599
37.833,6.521,-0.698,GM15602
15.725,10.827,11.749,GM15604
30.673,10.784,-0.709,GM15607
28.826,18.336,-0.378,GM15610
18.659,15.963,-14.792,GM15613
31.479,8.204,-1.938,GM15616
33.167,6.593,-3.999,GM15621
20.766,19.668,-11.175,GM15644
15.278,4.871,16.912,GM15645
36.227,4.962,0.12,GM15653
37.508,0.695,5.672,GM15661
-12.447,-19.273,0.681,GM15662
20.344,19.626,-11.075,GM15666
18.571,14.865,-16.23,GM15667
8.49,23.878,-36.829,GM15681
35.922,2.192,3.468,GM15682
18.187,15.483,-18.074,GM15694
32.901,-1.389,4.057,GM15696
13.547,12.151,-15.51,GM15697
2.402,21.856,-36.45,GM15698
30.719,17.164,-1.361,GM15702
24.723,6.608,-7.625,GM15703
33.802,-0.666,-10.406,GM15707
31.867,-7.059,4.767,GM15710
19.172,16.895,-14.321,GM15711
18.256,17.794,-16.256,GM15712
27.421,11.923,-2.167,GM15720
25.218,-4.706,2.923,GM15725
27.246,12.376,-14.794,GM15727
34.56,5.708,0.417,GM15730
31.659,15.091,-7.743,GM15732
14.01,15.299,7.073,GM15737
17.121,12.942,-14.148,GM15739
8.708,0.355,-30.024,GM15746
29.941,11.106,-2.086,GM15750
12.331,21.501,-32.953,GM15753
12.94,12.537,-19.131,GM15760
26.201,16.833,-11.233,GM15763
37.128,-0.896,6.648,GM15766
24.437,8.755,-7.691,GM15770
30.111,-12.53,5.863,GM15772
29.779,20.021,-7.127,GM15773
29.639,10.955,-2.095,GM15778
36.563,-1.631,6.854,GM15779
9.508,8.259,-17.57,GM15784
25.892,12.365,-12.481,GM15785
15.791,12.397,-14.912,GM15789
32.349,-2.86,5.379,GM15793
34.528,13.696,-2.521,GM15794
33.756,13.062,-2.249,GM15795
35.242,14.314,-4.248,GM15796
21.283,13.566,-14.672,GM15798
-21.405,-5.255,26.286,GM15800
17.979,6.767,11.049,GM15801
19.456,7.924,18.558,GM15807
17.074,8.94,16.11,GM15812
26.767,15.381,-13.684,GM15820
14.036,5.841,-20.014,GM15821
13.905,6.997,14.692,GM15823
16.16,20.554,0.989,GM15824
33.502,10.031,-3.009,GM15836
18.463,15.788,-15.279,GM15842
35.863,1.364,5.655,GM15843
39.063,6.302,1.099,GM15846
34.28,1.095,5.079,GM15877
14.54,18.619,1.499,GM15878
20.522,8.872,-14.453,GM15899
18.07,22.51,-1.526,GM15901
10.533,26.628,-24.939,GM15914
16.477,21.541,-0.862,GM15916
30.296,-11.986,5.365,GM15920
35.95,2.371,3.843,GM15921
18.378,-11.709,-16.501,GM15922
20.621,-1.268,-20.699,GM15925
17.886,-10.03,-17.814,GM15931
18.603,14.601,-15.819,GM15937
14.699,4.721,16.174,GM15950
11.829,10.575,-16.813,GM15953
33.511,12.93,-8.472,GM15974
9.529,5.107,-11.218,GM15975
19.637,18.41,-19.318,GM15981
19.175,17.469,-19.605,GM15982
25.427,8.59,-8.675,GM15989
16.118,18.284,-16.657,GM15994
19.948,20.261,-16.429,GM16016
30.904,17.503,-0.659,GM16020
36.968,14.774,-1.811,GM16021
17.66,-7.862,-27.264,GM16026
2.588,7.07,-14.774,GM16042
14.167,14.154,-17.076,GM16044
1.5,29.515,-2.244,GM1604A
19.164,20.115,-9.279,GM1604B
34.665,8.709,3.09,GM16060
33.397,-1.87,3.362,GM16061
27.063,11.723,-14.8,GM16071
13.914,13.969,20.215,GM16072
36.989,4.807,-0.348,GM16073
24.902,17.149,-10.94,GM16074
19.545,16.329,-16.395,GM16077
29.962,15.066,-9.54,GM16082
31.146,18.444,-5.06,GM16089
34.284,-2.007,-9.445,GM16103
37.049,8.504,1.499,GM16106
36.584,8.48,2.831,GM16111
18.206,16.405,-14.871,GM16125
26.343,15.738,-13.157,GM16139
14.515,18.498,1.568,GM16147
36.135,4.289,-0.529,GM16148
31.781,13.419,-5.453,GM16165
23.571,7.379,-14.816,GM16166
18.187,16.12,-15.481,GM16167
34.41,-1.53,-9.811,GM16177
14.337,8.716,10.459,GM16181
11.467,8.304,-18.308,GM16184
32.58,14.701,-6.865,GM16198
3.008,3.758,-12.411,GM16199
26.725,15.184,-12.461,GM16200
16.324,20.77,3.004,GM16204
12.093,8.982,-17.247,GM16209
33.834,2.513,3.259,GM16210
26.362,4.554,-11.149,GM16216
26.812,15.501,-13.651,GM16218
11.277,7.723,11.333,GM16223
31.501,-2.309,6.681,GM16238
9.357,9.75,-18.464,GM16253
13.527,24.552,-15.691,GM16254
25.962,16.124,-11.779,GM16259
31.772,14.345,-7.39,GM16269
6.526,27.615,-22.632,GM16270
16.046,18.708,-17.233,GM16276
-14.84,-23.545,25.781,GM16286
35.079,0.314,3.962,GM16288
33.667,13.422,-6.487,GM16298
33.353,12.824,-3.464,GM16303
37.89,1.446,5.489,GM16305
5.061,7.098,-15.952,GM16314
18.948,21.478,-5.234,GM16331
-12.735,-12.446,-30.546,GM16332
33.482,14.813,-6.498,GM16335
8.995,-0.027,-24.41,GM16340
13.54,11.99,-15.41,GM16353
21.612,7.881,-13.861,GM16363
21.598,-0.799,-20.041,GM16372
30.626,2.118,-4.701,GM16378
31.475,8.678,1.844,GM16379
23.968,5.61,-7.117,GM16380
32.771,-3.572,6.907,GM16409
25.006,10.384,-7.392,GM16412
32.389,-0.018,5.824,GM16415
34.819,4.915,3.747,GM16416
17.709,22.065,-3.347,GM16420
22.934,6.164,-10.353,GM16425
3.393,22.127,-36.95,GM16427
-2.108,24.409,-17.222,GM16432
26.812,7.054,-6.164,GM16433
21.588,25.882,-12.766,GM16434
29.13,10.04,-1.458,GM16436
24.341,11.107,-7.44,GM16439
15.101,10.021,11.378,GM16459
31.3,14.344,-6.74,GM16463
18.453,4.029,-20.95,GM16464
35.101,-7.265,-7.153,GM16470
31.226,-7.093,4.408,GM16477
15.888,21.246,-18.23,GM16481
-0.927,24.062,-1.854,GM16485
13.284,15.317,6.944,GM16487
29.364,16.402,-5.447,GM16490
12.226,14.717,2.919,GM16503
29.533,12.306,-5.364,GM16510
3.577,22.25,-37.199,GM16513
37.649,0.736,5.716,GM16519
13.201,4.378,15.929,GM16523
19.161,16.574,-15.01,GM16558
23.263,16.682,-13.982,GM16570
10.95,10.759,-19.61,GM16574
31.279,-4.961,6.328,GM16580
17.182,22.883,0.425,GM16581
31.818,-3.342,7.795,GM16585
13.02,14.437,6.48,GM16588
24.648,13.775,-10.4,GM16589
-1.484,29.002,-19.476,GM1661
-5.016,19.802,1.24,GM1673
-0.878,-5.003,-5.138,GM16867
-1.452,-21.33,8.726,GM17018
5.602,8.232,-16.364,GM17022
25.742,9.954,-8.037,GM17031
24.015,6.821,-14.967,GM17040
28.518,11.115,-9.69,GM17052
31.652,-0.305,-1.08,GM17060
-2.842,18.417,-33.319,GM17067
33.753,-1.789,-8.893,GM17068
11.326,27.681,-5.333,GM17081
17.568,12.975,-15.913,GM17082
12.989,10.293,-16.322,GM17083
21.082,0.575,12.113,GM17084
33.219,4.358,-4.195,GM17087
16.403,18.434,-16.668,GM17119
-0.968,-6.116,32.22,GM17131
-0.962,-6.098,32.181,GM17132
30.351,12.506,-6.582,GM17136
12.64,14.199,5.46,GM17137
16.098,8.738,-20.108,GM17147
20.893,17.411,-14.245,GM17149
36.723,8.472,3.178,GM17150
13.512,14.312,8.868,GM17174
26.17,10.213,-14.006,GM17190
14.233,13.4,-17.355,GM17194
12.054,10.711,-17.1,GM17195
33.3,12.783,-11.821,GM17199
11.503,6.401,12.048,GM17205
25.591,17.154,-5.043,GM17212
26.185,16.762,-5.135,GM17214
19.986,10.361,-14.805,GM17228
18.22,17.835,-16.575,GM17229
19.082,17.659,-17.408,GM17230
14.393,14.207,-17.019,GM17235
30.4,2.302,-4.688,GM17257
25.228,18.004,-9.748,GM17258
-2.565,-1.347,-11.25,GM17296
16.954,23.067,3.083,GM17305
15.531,8.692,-16.133,GM17324
14.417,15.556,6.937,GM17333
14.788,5.573,-20.089,GM17334
10.258,9.183,-17.779,GM17349
2.498,29.43,-22.98,GM17359
22.089,20.456,4.611,GM17374
29.808,-8.897,6.95,GM17383
16.584,20.186,-0.655,GM17402
33.187,-1.583,3.016,GM17415
22.709,20.336,4.587,GM17420
37.398,7.428,0.686,GM17430
33.846,6.495,0.27,GM17450
10.438,27.801,-15.677,GM17455
14.742,7.818,11.906,GM17509
36.789,8.357,2.902,GM17511
13.943,1.762,24.511,GM17535
29.356,-2.415,-1.184,GM17538
30.895,-2.224,6.454,GM17541
15.867,20.623,-4.041,GM17546
6.501,-1.325,24.2,GM17555
22.859,20.313,4.658,GM17571
22.964,20.326,4.444,GM17604
10.359,0.515,18.326,GM17615
11.61,24.265,-15.651,GM17641
6.559,-4.085,-2.99,GM17655
7.538,6.439,-15.996,GM17661
35.006,4.715,0.045,GM17669
9.598,4.99,-11.152,GM17709
37.623,7.271,4.982,GM17711
10.401,25.576,-14.738,GM17732
17.834,20.732,-15.242,GM17743
-0.787,20.713,-31.638,GM17771
21.063,3.228,-20.623,GM17782
36.506,5.845,4.225,GM17786
36.13,-3.853,-9.401,GM17799
30.261,15.145,-10.08,GM17800
19.014,10.274,-15.217,GM17815
6.079,7.967,-16.441,GM17825
35.22,2.849,1.78,GM17826
35.65,-2.696,5.923,GM17828
13.443,11.897,-15.511,GM17833
29.109,12.105,-9.009,GM17837
17.87,14.292,-15.67,GM17893
13.786,18.291,3.411,GM17906
15.426,8.894,-19.559,GM17907
26.905,11.989,-12.925,GM17909
25.11,7.143,-9.967,GM17936
20.632,21.575,-11.497,GM17944
20.851,20.084,-9.321,GM17951
18.153,8.698,17.321,GM17952
16.27,18.554,-17.567,GM17954
13.865,19.788,-14.17,GM17969
13.2,14.687,6.713,GM17970
31.097,-2.136,3.008,GM17971
17.376,13.878,-14.774,GM17976
16.991,15.261,-16.337,GM17981
9.997,11.446,-19.763,GM18009
19.664,12.912,-15.753,GM18014
37.589,0.855,4.177,GM18025
34.261,13.064,-3.779,GM18128
18.537,22.453,-4.632,GM18163
4.473,6.034,-3.218,GM1818
9.112,6.608,-11.074,GM18180
17.415,22.55,-2.578,GM18182
12.075,10.687,8.514,GM18186
8.116,10.6,-14.661,GM18190
17.4,19.984,3.024,GM18207
-2.13,-9.291,28.293,GM1821
29.515,16.434,-9.567,GM1826
13.993,13.328,-18.013,GM18284
16.981,21.339,-3.943,GM18289
14.071,14.483,-17.706,GM18290
12.226,5.414,12.005,GM18294
18.593,14.804,-15.63,GM18301
16.703,20.114,-17.323,GM18306
24.163,11.621,-7.681,GM1833
2.299,21.381,-29.422,GM18336
22.563,13.053,-22.25,GM18342
19.824,20.352,-9.865,GM18351
16.335,19.318,3.735,GM18359
17.737,21.729,-2.361,GM18360
20.162,20.799,-9.679,GM18367
30.476,-10.295,3.861,GM1840
18.587,16.275,-16.585,GM18407
16.548,12.922,-14.561,GM18422
23.457,16.705,-17.033,GM18445
11.116,1.186,16.998,GM18451
31.587,19.148,-10.93,GM1848
14.52,4.833,16.064,GM18492
18.871,21.474,-2.723,GM18501
34.011,7.817,0.91,GM18505
20.282,20.513,-8.117,GM18529
4.008,3.649,-12.051,GM18537
23.549,10.796,-10.531,GM18551
18.778,15.883,-14.421,GM18553
15.119,19.638,2.088,GM18558
26.009,13.021,-16.051,GM18584
21.321,9.692,-13.734,GM18588
18.18,21.757,-2.576,GM18600
-2.735,24.323,-16.779,GM18609
26.707,-5.203,4.118,GM1866
24.027,14.576,-11.159,GM18666
10.418,1.386,17.58,GM18716
12.602,12.148,-18.729,GM18733
8.623,-0.623,-29.935,GM18776
10.683,11.53,-20.023,GM18782
16.098,21.939,-16.58,GM18800
25.107,15.748,-13.956,GM18821
32.228,13.232,-11.829,GM18822
15.826,20.864,1.494,GM18829
19.661,-13.771,-20.145,GM18852
19.657,-13.859,-20.121,GM18853
7.804,23.751,-34.469,GM18856
35.845,-3.789,-9.27,GM18859
31.074,17.206,-8.413,GM18867
29.448,13.811,-7.03,GM18889
18.925,21.626,-4.877,GM18901
27.762,12.747,-7.141,GM18913
22.266,17.006,-15.091,GM18953
18.898,9.991,-15.187,GM18959
20.453,21.357,-9.026,GM18985
18.762,15.329,-15.089,GM18988
31.916,9.039,-8.616,GM19014
31.903,8.984,-8.595,GM19015
16.989,20.773,1.166,GM19024
5.975,23.442,-15.697,GM19026
33.29,8.192,-4.126,GM19027
33.268,5.184,-1.364,GM19029
13.447,14.917,9.693,GM19035
8.965,11.021,-12.881,GM19040
5.042,16.586,-14.694,GM19065
19.614,21.536,-3.403,GM19066
13.328,13.19,21.42,GM19085
3.251,4.985,30.957,GM19087
15.875,20.774,1.909,GM19131
12.87,11.227,-17.743,GM19187
13.554,13.535,21.47,GM19194
13.245,13.118,21.69,GM19202
15.33,15.037,8.179,GM19203
32.702,14.872,-2.119,GM19244
30.999,17.43,-0.626,GM19246
29.381,16.337,-6.217,GM19287
8.953,13.666,-16.485,GM19345
38.861,6.409,1.343,GM19353
-1.189,26.745,-0.476,GM19410
-2.391,12.971,-18.49,GM19426
20.288,21.237,-3.013,GM19427
28.345,12.336,-8.06,GM1947
35.356,8.502,1.603,GM19566
23.706,4.569,-8.14,GM19587
37.514,0.614,5.638,GM19620
18.047,-20.725,-12.603,GM1966
16.624,11.565,-17.62,GM1968
3.616,3.443,-12.953,GM19680
14.809,5.348,-20.203,GM19684
18.666,13.856,-16.724,GM1972
9.609,29.826,-21.324,GM1979
12.724,15.368,-18.369,GM1980
30.884,15.28,-9.229,GM19807
33.875,8.972,-4.459,GM19815
34.725,5.377,1.011,GM19840
34.23,11.324,-4.092,GM19843
18.05,20.477,-8.014,GM19932
11.091,25.87,-15.783,GM19963
0.716,-31.263,25.414,GM2000
8.992,7.035,-11.412,GM2004
20.703,-0.187,-20.398,GM20056
28.401,18.69,-0.777,GM2007
37.559,12.761,-0.366,GM20072
4.76,-1.31,22.609,GM2011
25.825,15.274,-12.911,GM20111
6.942,24.526,-34.95,GM2016
10.289,10.547,3.772,GM20257
4.879,-1.206,-2.084,GM2026
37.716,8.671,2.253,GM20302
28.454,7.669,0.881,GM20379
-22.001,-10.589,1.527,GM20388
-7.701,-24.288,19.709,GM20390
12.62,12.312,-19.605,GM20403
7.944,23.751,-37.742,GM2042
12.088,9.189,-17.183,GM20422
-0.859,2.89,-10.815,GM20425
19.183,18.819,-19.861,GM20426
37.577,7.01,5.008,GM20430
1.749,4.879,-13.368,GM20431
11.285,1.81,15.298,GM20449
6.95,6.958,-16.168,GM20458
11.649,5.762,-9.531,GM20472
11.645,5.796,-9.551,GM20474
24.971,10.108,-14.843,GM20479
29.002,15.156,-12.623,GM20481
8.119,10.7,-14.03,GM20482
-4.173,-6.765,0.521,GM20498
16.577,23.158,-15.382,GM20499
24.549,12.316,-15.868,GM20503
25.575,7.365,-7.344,GM20509
3.46,5.536,-9.932,GM20517
3.222,8.858,-15.522,GM20518
9.401,7.849,-17.891,GM20521
29.263,19.824,-10.646,GM20532
15.28,9.993,10.467,GM20537
29.297,18.45,-9.412,GM20538
9.827,6.955,-10.759,GM20541
30.505,18.02,-0.631,GM20545
8.084,0.502,-28.197,GM20547
30.315,17.653,-2.046,GM20568
22.028,15.155,-15.373,GM2058
12.58,3.591,17.561,GM20589
-7.551,-10.431,35.329,GM20594
-6.436,-7.735,1.504,GM20604
-4.623,-8.251,-9.5,GM20605
13.818,8.188,12.185,GM20637
31.228,2.722,-1.948,GM20656
27.917,-4.478,5.631,GM20657
2.146,25.077,-20.303,GM20661
2.038,25.076,-20.406,GM20662
25.374,4.292,-9.932,GM20671
5.661,-5.828,21.607,GM20678
-3.99,15.271,-5.813,GM20683
19.832,10.435,-15.231,GM20689
23.971,11.563,-14.897,GM20691
12.112,9.335,-17.26,GM20695
10.584,12.781,1.415,GM20696
18.89,8.738,17.731,GM20699
34.403,7.765,-0.98,GM20702
30.51,-2.465,2.679,GM20708
11.023,17.755,2.918,GM20715
-26.166,-10.511,2.324,GM20716
4.177,-4.611,21.845,GM20721
13.221,13.117,-19.129,GM20726
35.825,-1.58,-1.412,GM20746
35.048,-1.594,-8.599,GM2076
6.834,24.701,-34.879,GM20765
6.59,-5.113,20.567,GM20768
3.006,4.052,-12.473,GM20775
19.038,7.308,-15.936,GM20784
21.278,12.022,-13.174,GM20796
1.121,26.752,2.444,GM20878
33.058,-1.521,8.363,GM20900
6.603,-4.051,-3.196,GM20939
7.759,28.771,-22.106,GM20946
18.316,16.465,-18.32,GM20949
23.19,20.037,-11.414,GM21060
19.773,22.392,-10.183,GM21064
-16.685,-12.121,25.862,GM21092
11.404,27.664,-5.329,GM21093
3.791,27.497,-18.59,GM21119
1.352,5.364,7.619,GM2115
14.91,19.032,3.152,GM21156
20.545,17.28,-15.685,GM21182
16.967,-10.684,-18.867,GM21188
0.751,-4.64,26.038,GM21244
6.837,24.686,-34.887,GM21293
6.845,24.693,-34.87,GM21304
6.835,24.701,-34.878,GM21312
13.904,8.485,12.278,GM21319
10.161,24.497,-31.002,GM21358
19.038,7.308,-15.936,GM21378
35.885,-1.588,-1.375,GM21399
-1.858,20.554,-32.354,GM21411
16.333,11.106,-16.447,GM21451
10.212,25.625,-15.639,GM21541
12.817,23.473,-14.194,GM21560
-1.859,-14.796,28.843,GM21596
1.472,27.075,2.47,GM2163
30.276,11.591,-8.873,GM21631
9.464,29.761,-21.312,GM21663
9.816,29.893,-21.222,GM21671
9.363,29.941,-21.985,GM21680
-1.847,-4.193,19.288,GM21685
9.404,29.742,-21.385,GM21698
13.765,1.603,24.584,GM21738
36.556,-3.194,7.798,GM2174
17.526,10.249,-17.205,GM21742
16.733,8.645,-18.793,GM21748
6.513,-1.39,24.483,GM21750
17.024,22.037,-2.884,GM21759
8.262,22.566,-35.584,GM21761
1.904,-6.089,21.353,GM21769
15.028,9.571,10.786,GM21778
26.063,15.821,-13.622,GM2178
13.877,13.616,9.495,GM21798
5.847,-2.682,-2.759,GM21811
20.167,20.384,-8.7,GM21830
10.249,0.539,18.49,GM21833
36.768,15.095,-1.841,GM21839
16.623,12.387,9.274,GM21854
17.661,9.532,-17.029,GM21857
16.733,8.645,-18.793,GM21860
19.453,16.115,-20.376,GM21885
22.873,-6.425,5.24,GM21887
6.582,-1.373,24.813,GM21897
7.155,24.263,-34.956,GM21936
0.727,28.29,-3.329,GM21949
12.154,10.812,-17.049,GM21958
35.141,12.846,-2.408,GM21959
24.386,7.488,-14.371,GM21960
23.023,20.317,4.474,GM21961
6.61,-1.338,24.604,GM21962
31.216,8.258,-1.852,GM21963
-0.976,1.152,-10.142,GM21967
18.454,17.067,-19.062,GM21969
37.621,7.338,5.197,GM21970
28.18,-1.06,9.386,GM21972
5.083,19.814,-18.008,GM21974
17.758,-20.133,-12.747,GM21975
2.088,8.935,-14.978,GM21981
14.535,11.927,-19.657,GM21983
5.05,9.603,-15.129,GM21985
32.567,2.723,0.503,GM21987
21.298,-2.211,13.051,GM21988
31.009,17.666,-10.026,GM2199
-0.221,-11.413,5.369,GM21992
2.932,-1.201,-12.043,GM21994
26.594,15.847,-13.05,GM2214
9.595,4.274,-10.257,GM2223
4.533,21.978,-8.595,GM2237
19.398,23.003,-8.942,GM2244
4.456,6.338,-15.952,GM2260
16.165,8.457,-16.239,GM2274
18.739,21.225,-12.07,GM2287
34.86,-7.431,-7.125,GM2308
15.607,21.298,-0.336,GM2316
33.641,9.656,-2.588,GM2367
-2.249,20.248,-32.744,GM2381
35.42,-3.969,-9.034,GM2383
35.358,7.207,0.629,GM2404
5.382,8.013,-16.948,GM2420
30.244,8.587,-5.945,GM2423
24.726,4.349,-7.623,GM2427
34.455,-6.609,-7.706,GM2445
34.427,-7.093,-7.942,GM2451
35.291,-2.512,-9.769,GM2467
36.897,13.483,-1.385,GM2522
19.095,9.914,-14.836,GM2531
12.196,9.256,9.357,GM2539
10.308,8.662,-17.698,GM2541
34.267,-6.637,-7.617,GM2546
-1.047,12.522,-21.903,GM2564
32.912,-4.375,-9.168,GM2574
34.412,-7.249,-7.608,GM2606
19.373,2.392,-22.072,GM2619
23.656,16.889,-13.828,GM2623
7.836,6.624,-15.957,GM26558
6.557,6.946,-16.038,GM26566
30.222,13.008,-5.287,GM26585
3.552,8.733,-15.449,GM26587
25.335,-4.626,2.563,GM26596
6.948,23.863,-13.042,GM266
8.769,9.137,-17.83,GM26602
15.631,8.634,-16.158,GM26620
26.645,-4.932,2.442,GM26712
15.851,19.459,3.543,GM26727
13.693,13.415,10.241,GM2673
29.126,8.643,-0.206,GM2676
33.669,11.553,-12.479,GM26913
10.745,12.225,-18.1,GM26920
18.711,15.545,-15.27,GM26925
33.664,11.756,-12.548,GM26929
17.127,19.878,-19.074,GM2693
11.966,10.61,-17.07,GM26931
27.214,20.161,-10.491,GM26937
18.683,15.658,-15.406,GM26943
32.417,13.115,-11.674,GM26956
21.36,11.345,-15.301,GM26965
24.581,17.222,-11.099,GM26980
38.905,7.498,1.346,GM26983
10.35,12.364,1.383,GM26992
17.315,13.742,-15.139,GM27006
29.294,18.224,-0.723,GM27018
13.19,13.434,-19.355,GM27021
31.23,12.556,-12.097,GM27023
18.411,15.624,-15.239,GM27026
16.495,22.504,-15.951,GM27027
1.242,-5.317,-7.83,GM27029
35.686,8.339,1.059,GM27046
16.497,20.577,0.832,GM2707
29.537,10.07,-1.45,GM2710
-2.305,-3.069,-35.138,GM27149
36.047,13.277,-1.88,GM27178
26.71,7.109,-6.35,GM27219
29.676,10.097,-0.376,GM27254
23.691,17.018,-13.632,GM2735
1.439,8.357,-15.774,GM28035
-6.11,-5.489,-10.084,GM28036
25.166,10.232,-14.672,GM28038
5.738,0.032,-30.89,GM28040
13.077,7.419,-19.051,GM28041
1.186,-0.608,-11.185,GM28042
-2.38,-7.941,5.415,GM28043
13.356,7.656,-18.888,GM28044
8.64,2.112,-30.432,GM28046
4.781,-15.475,-6.085,GM28048
29.274,19.771,-10.58,GM28051
23.937,-14.682,-23.53,GM28053
14.898,23,-21.167,GM281
21.26,0.286,12.203,GM2810
9.611,24.77,-31.014,GM28168
10.451,18.095,-21.348,GM28230
31.471,14.239,-6.923,GM28266
6.595,-4.182,-2.164,GM28285
34.566,-5.416,9,GM2830
14.34,16.581,-20.944,GM28308
4.573,26.295,-26.735,GM2832
16.256,23.322,-2.172,GM28356
19.289,22.347,-10.501,GM28360
10.507,1.488,17.32,GM28362
10.884,24.375,-15.331,GM28372
15.66,8.659,-16.12,GM28374
-1.43,-15.351,28.945,GM28437
-14.131,-3.327,30.065,GM28438
27.044,0.857,3.204,GM28439
11.077,21.076,-16.003,GM28455
14.064,14.567,8.355,GM28465
19.248,16.761,-14.41,GM28466
16.483,21.369,-18.966,GM28503
32.433,-2.3,5.68,GM28530
16.962,8.267,-14.22,GM28539
6.277,10.347,-16.304,GM28551
34.409,-0.554,1.238,GM28555
1.341,-1.208,-10.938,GM28557
21.63,19.477,-10.155,GM2862
19.596,8.423,-15.036,GM28635
35.805,4.277,1.118,GM28659
-14.114,-3.292,30.093,GM28661
10.835,23.589,-30.421,GM28685
17.133,13.068,-14.215,GM28693
9.143,24.502,-28.552,GM28729
17.191,8.312,-14.146,GM28778
6.424,26.884,-23.281,GM28802
9.549,1.388,-30.266,GM28819
24.211,20.14,3.649,GM28900
15.348,10.587,11.727,GM28906
30.553,17.706,-9.789,GM28927
34.439,13.205,-3.597,GM28929
21.327,22.089,-7.534,GM28956
4.973,22.506,-8.905,GM2897
22.8,22.453,-5.755,GM29011
13.838,13.964,21.908,GM29013
17.316,13.706,-15.164,GM29036
15.518,22.142,5.612,GM29072
19.738,2.795,-20.757,GM29094
8.475,24.597,-31.726,GM29106
25.738,16.313,-11.455,GM29124
14.888,16.163,6.33,GM2916
36.51,-3.177,-7.784,GM29164
33.903,6.76,-0.733,GM29199
33.803,15.988,-2.02,GM29201
29.691,15.844,-7.753,GM29214
0.734,-17.457,41.951,GM29216
34.292,1.237,6.154,GM29228
25.871,10.533,-14.104,GM29236
28.956,12.086,-8.977,GM29241
31.763,-3.001,7.748,GM29257
12.656,14.062,9.315,GM29288
31.215,15.468,-7.661,GM29335
10.276,12.458,1.859,GM29394
21.769,8.167,-13.987,GM29397
9.718,8.66,-25.22,GM29427
37.38,13.796,-1.099,GM29486
22.842,22.481,-5.639,GM29516
7.667,23.234,-10.532,GM2956
16.113,17.921,-17.483,GM29603
4.554,6.042,-3.753,GM29609
35.973,6.709,-0.025,GM29610
7.639,28.893,-22.249,GM29617
37.582,14.128,-2.377,GM2962
5.635,-5.816,21.665,GM29666
33.621,-2.689,-9.805,GM29667
35.131,-1.557,-7.65,GM29668
23.653,8.354,-7.479,GM29718
33.996,11.082,-2.107,GM29736
31.333,12.803,-11.864,GM29739
5.117,22.582,-8.932,GM2974
30.187,12.972,-6.81,GM2976
32.205,12.845,-4.415,GM29793
13.589,21.434,-17.672,GM29797
29.455,15.353,-11.791,GM29808
20.8,13.649,-13.716,GM2986
6.857,23.124,-9.982,GM3002
35.685,4.215,1.606,GM30023
7.321,23.201,-10.374,GM3005
5.035,22.497,-8.669,GM3020
21.461,22.285,-8.9,GM3033
10.993,-0.133,14.603,GM3052
8.679,7.08,-11.464,GM3055
36.335,9.122,2.907,GM30652
20.446,17.535,-15.213,GM30708
30.185,17.236,-2.179,GM3076
12.17,12.131,-17.41,GM3086
7.961,23.264,-10.579,GM3095
22.804,11.113,-9.92,GM3096
21.641,25.861,-12.735,GM3099
3.558,22.227,-36.995,GM3106
22.539,22.299,-6.381,GM31306
3.338,22.124,-37.011,GM3139
29.502,9.976,-1.363,GM3148
24.301,7.202,-10.786,GM31520
13.332,21.131,-17.573,GM31532
29.283,9.952,-1.415,GM3160
7.207,23.186,-10.404,GM3164
18.215,9.367,16.433,GM31663
31.896,13.499,-9.657,GM3170
11.899,23.212,-14.23,GM3173
3.328,22.116,-37.021,GM3183
29.617,13.246,-4.62,GM31861
4.961,22.447,-8.868,GM3194
34.462,-7.409,-7.179,GM3200
9.348,27.011,-16.807,GM32102
30.846,13.258,-6.712,GM32158
34.449,-7.304,-7.324,GM3222
12.106,24.001,-14.701,GM3239
-4.748,-25.518,10.382,GM3244
19.244,21.375,-3.449,GM32453
6.948,23.174,-10.393,GM3248
7.045,23.154,-10.383,GM3252
33.897,12.624,-1.719,GM32536
11.168,26.482,-13.09,GM3257
7.862,23.234,-10.692,GM3264
33.736,-7.525,-7.1,GM3272
35.627,12.068,-0.013,GM32858
3.595,22.229,-37.001,GM3286
10.049,22.775,-13.014,GM3298
29.138,8.737,0.116,GM3307
34.496,13.578,-4.654,GM3326
0.432,-0.4,-31.855,GM3336
31.896,13.499,-9.657,GM3348
35.579,-2.198,6.944,GM3355
29.167,17.845,-11.676,GM336
31.96,-3.159,6.284,GM3362
33.189,12.317,-12.368,GM33707
5.523,22.804,-9.56,GM3373
30.007,-12.306,5.674,GM3375
4.918,22.408,-8.797,GM3383
29.369,11.079,-2.978,GM33882
-2.158,-1.672,-10.965,GM340
5.117,22.576,-8.492,GM3411
20.509,16.792,-15.341,GM34248
29.133,-0.149,-5.09,GM3436
-2.307,23.455,-21.035,GM3448
13.134,23.277,-14.1,GM3453
4.891,22.308,-8.87,GM3468
23.349,13.206,-11.571,GM3470
6.969,23.146,-10.308,GM3488
12.421,23.508,-14.709,GM3500
29.698,14.17,-9.207,GM35013
19.859,22.773,-8.297,GM35060
32.265,-0.372,7.751,GM3508
27.699,12.109,-13.758,GM35106
30.594,18.035,-1.358,GM3511
4.77,22.286,-8.792,GM3512
31.144,-6.981,4.268,GM3531
20.238,21.949,-9.363,GM3532
0.355,5.951,-14.269,GM35339
