x,y,z,samples
1.006,1.077,2.984,1036485
1.023,1.077,2.99,1036486
0.989,1.062,3.005,1036487
0.994,1.068,2.995,1036488
0.994,1.067,2.995,1036489
1.003,1.068,2.997,1036490
1.007,1.067,3,1036491
1.009,1.069,3.002,1036492
1.05,1.081,2.994,1036493
1.045,1.083,2.99,1036494
-0.365,0.456,3.05,1036495
-0.364,0.452,3.057,1036496
-0.113,0.542,3.203,1036497
-0.106,0.561,3.168,1036498
-0.127,0.54,3.183,1036499
-0.826,7.281,-5.009,1036500
-0.823,7.278,-5.005,1036501
-0.824,7.287,-5.028,1036502
-0.826,7.274,-4.992,1036503
-0.821,7.285,-5.023,1036504
-0.828,7.281,-5.011,1036505
-0.824,7.276,-5,1036506
-0.813,7.264,-4.988,1036507
-0.821,7.29,-5.027,1036508
-0.82,7.275,-5.003,1036509
-0.831,7.293,-5.034,1036510
-0.811,7.283,-5.029,1036511
-0.851,7.236,-4.898,1036512
-0.847,7.239,-4.904,1036513
1.034,1.076,2.992,1036522
1.039,1.074,3.001,1036523
1.036,1.073,3,1036524
1.04,1.08,2.992,1036525
1.013,1.069,3,1036526
1.007,1.063,3.004,1036527
1.03,1.08,2.989,1036528
1.037,1.085,2.985,1036529
1.016,1.075,2.988,1036530
1.007,1.08,2.982,1036531
1.012,1.075,2.99,1036532
1.031,1.09,2.981,1036533
1.024,1.064,3.008,1036534
1.024,1.093,2.976,1036535
1.043,1.093,2.976,1036536
0.953,1.053,2.993,1036537
0.986,1.07,2.984,1036538
0.953,1.053,2.989,1036539
0.955,1.049,3.002,1036540
0.964,1.052,3,1036541
0.985,1.063,2.994,1036542
0.897,1.017,3.02,1036543
0.941,1.042,3.002,1036544
0.98,1.062,2.992,1036545
0.95,1.041,3.011,1036546
0.973,1.051,3.009,1036547
-0.819,7.272,-4.999,1036548
-0.829,7.267,-4.976,1036549
-0.812,7.277,-5.018,1036550
-0.828,7.283,-5.008,1036551
-0.828,7.273,-4.989,1036552
-0.821,7.276,-5.006,1036553
0.883,1.017,3.013,1036554
0.866,1.009,3.014,1036555
0.863,1.007,3.018,1036556
-8.827,2.291,6.579,1038105
-8.874,2.344,6.61,1038106
-8.833,2.41,6.646,1038107
-8.712,2.284,6.537,1038108
-8.744,2.383,6.567,1038109
-11.265,0.93,9.201,1038110
-11.553,0.563,9.066,1038111
-11.44,0.647,9.153,1038112
-11.363,0.655,9.21,1038113
-11.384,0.706,9.214,1038114
-11.331,0.711,9.18,1038115
-11.473,0.611,9.18,1038116
13.522,-11.098,-19.685,1038234
13.465,-10.987,-19.699,1038235
11.686,-5.953,19.245,1038266
10.385,-5.046,20.84,1038267
8.979,8.324,0.282,1040149
8.962,8.339,0.283,1040150
-11.489,6.079,-22.898,1046845
-5.535,0.278,17.635,1047941
-5.602,0.356,17.627,1047945
-5.583,0.326,17.625,1047946
-5.552,0.323,17.651,1047948
-5.498,0.277,17.668,1047949
-5.783,0.454,17.519,1047951
-5.722,0.406,17.589,1047952
-5.911,0.539,17.506,1047954
-5.933,0.567,17.474,1047956
-6.222,0.812,17.065,1047958
-5.975,0.62,17.501,1047960
-8.56,9.161,17.631,1047962
-8.559,8.728,17.637,1047963
-8.496,8.727,17.517,1047964
-5.768,0.422,17.558,1047965
-5.622,0.362,17.622,1047966
-5.994,0.681,17.465,1047967
-8.586,9.056,17.381,1047968
-8.548,9.009,17.325,1047969
-8.53,9.09,17.259,1047970
10.776,-12.087,-20.269,1048201
10.741,-12.109,-20.277,1048202
10.756,-12.109,-20.286,1048203
10.744,-12.114,-20.287,1048204
-2.409,18.436,-14.871,1050254
-2.409,18.439,-14.883,1050255
-2.405,18.459,-14.894,1050256
-2.41,18.437,-14.882,1050257
-2.397,18.433,-14.877,1050258
-2.408,18.441,-14.89,1050259
3.928,-2.48,10.937,1051316
3.929,-2.481,10.938,1051317
3.907,-2.489,10.962,1051318
-10.174,1.458,8.06,1052699
-10.139,1.518,8.035,1052700
-9.016,2.889,7.231,1052701
-9.018,2.974,7.363,1052702
-9.092,2.821,7.419,1052703
-12.797,-5.601,12.261,1053278
-12.794,-5.591,12.159,1053279
-12.794,-5.604,12.21,1053280
-12.784,-5.581,12.128,1053281
-12.788,-5.598,12.145,1053282
-12.799,-5.602,12.17,1053283
-12.809,-5.596,12.175,1053284
-12.812,-5.524,12.012,1053285
-12.792,-5.618,12.215,1053286
-12.818,-5.576,12.297,1053287
-12.804,-5.605,12.225,1053288
-12.802,-5.6,12.159,1053289
-12.827,-5.597,12.133,1053290
-12.802,-5.589,12.15,1053291
-12.799,-5.606,12.156,1053292
9.939,-23.758,11.496,1055270
9.835,-23.719,11.581,1055271
9.84,-23.72,11.576,1055272
9.92,-23.744,11.503,1055273
9.906,-23.737,11.513,1055274
9.905,-23.743,11.52,1055275
3.617,-1.815,16.889,1055555
3.624,-1.808,16.891,1055556
3.334,-1.905,16.718,1055557
3.335,-1.906,16.716,1055558
3.495,-1.797,16.794,1055559
3.497,-1.794,16.792,1055560
3.581,-1.704,16.824,1055561
3.575,-1.705,16.821,1055562
17.898,-4.598,15.969,1057530
17.967,-4.605,15.959,1057531
17.879,-4.506,16.003,1057532
18.107,-4.065,16.045,1057533
-4.642,-1.819,18.173,1057534
-4.634,-1.828,18.188,1057535
17.919,-4.25,16.059,1057540
18.113,-4.046,16.063,1057542
18.168,-4.006,16.06,1057543
-20.483,4.322,8.37,1058118
-20.503,4.321,8.327,1058119
-20.468,4.333,8.367,1058120
-20.486,4.363,8.353,1058121
-20.488,4.346,8.349,1058122
-20.482,4.365,8.361,1058123
3.709,-16.946,-0.125,1061143
3.68,-16.93,-0.169,1061144
3.71,-16.962,-0.126,1061145
3.707,-16.961,-0.129,1061146
3.71,-16.976,-0.13,1061147
3.698,-16.931,-0.142,1061155
3.676,-16.921,-0.172,1061156
3.669,-16.906,-0.184,1061157
3.71,-16.962,-0.126,1061158
3.662,-16.906,-0.195,1061159
3.658,-16.903,-0.203,1061160
3.64,-16.91,-0.234,1061161
3.69,-16.937,-0.156,1061162
3.71,-16.945,-0.124,1061163
3.702,-16.961,-0.143,1061164
3.691,-16.956,-0.16,1061165
3.696,-16.963,-0.154,1061166
3.731,-16.989,-0.097,1061167
3.722,-16.984,-0.109,1061168
3.694,-16.941,-0.154,1061169
3.681,-16.952,-0.181,1061170
3.719,-16.989,-0.115,1061171
3.703,-16.979,-0.143,1061172
3.663,-16.96,-0.222,1061173
3.697,-16.964,-0.154,1061174
3.687,-16.963,-0.17,1061175
3.752,-17.04,-0.064,1061176
3.717,-16.988,-0.12,1061177
3.701,-16.972,-0.149,1061178
3.67,-16.922,-0.193,1061179
3.649,-16.929,-0.236,1061180
3.669,-16.918,-0.195,1061181
3.615,-16.953,-0.307,1061182
3.628,-16.915,-0.26,1061183
3.638,-16.91,-0.245,1061184
-17.585,12.661,5.638,1063318
-17.586,12.647,5.634,1063320
-17.588,12.644,5.636,1063322
-17.59,12.664,5.639,1063324
-17.591,12.658,5.639,1063325
-17.59,12.671,5.641,1063326
-17.585,12.681,5.638,1063327
-17.589,12.648,5.636,1063328
-17.588,12.628,5.635,1063329
-17.587,12.661,5.64,1063330
-17.582,12.61,5.644,1063332
-17.585,12.664,5.64,1063334
-17.587,12.652,5.638,1063336
-17.586,12.646,5.641,1063338
-17.585,12.658,5.64,1063340
-17.586,12.641,5.64,1063342
-4.722,19.524,4.729,1063574
0.449,-1.14,5.611,1064148
0.444,-1.122,5.584,1064149
0.449,-1.148,5.618,1064150
0.449,-1.154,5.619,1064151
0.451,-1.165,5.631,1064457
0.449,-1.168,5.632,1064458
0.45,-1.178,5.641,1064459
15.257,-11.095,-19.375,1064517
15.227,-11.104,-19.366,1064518
15.082,-11.221,-19.402,1064519
15.079,-11.217,-19.4,1064520
-8.442,14.745,4.749,1064933
-8.415,14.756,4.693,1064934
-8.844,14.977,5.109,1064935
-9.014,10.98,14.887,1064936
-8.846,14.716,5.105,1064937
-8.448,14.635,4.784,1064938
-8.424,14.714,4.743,1064939
-8.844,14.847,5.112,1064940
-9.047,10.936,14.805,1064941
-8.854,14.697,5.122,1064942
-8.16,20.609,-1.785,1065677
-8.195,20.581,-1.818,1065680
-8.161,20.595,-1.817,1065681
-17.064,9.3,16.407,1067216
-17.061,9.3,16.41,1067217
7.091,-17.535,16.951,1067318
6.964,-17.538,16.802,1067319
6.709,-17.755,16.637,1067320
6.548,-17.875,16.522,1067321
7.021,-17.527,16.877,1067322
7.042,-17.524,16.888,1067323
7.542,-17.345,17.241,1067324
7.439,-17.399,17.182,1067325
-12.564,8.931,11.783,1067618
-12.539,9.024,11.765,1067619
9.695,-9.481,-11.395,1069722
9.717,-9.464,-11.4,1069723
9.717,-9.466,-11.404,1069724
-10.377,7.052,-23.318,1070044
-10.388,7.032,-23.33,1070045
-10.376,7.012,-23.296,1070046
-10.397,6.946,-23.31,1070047
-10.387,6.942,-23.305,1070048
-10.347,7.016,-23.236,1070049
-1.276,12.081,8.335,1070778
-1.271,12.089,8.291,1070779
-1.285,12.071,8.538,1070780
-1.252,12.095,8.355,1070781
0.962,15,11.464,1076114
0.997,15.135,11.459,1076115
0.384,16.275,5.018,1079785
0.346,16.877,5.154,1079786
0.376,17.085,5.212,1079787
0.577,16.569,4.447,1079788
0.629,16.749,4.49,1079789
0.63,16.863,4.475,1079790
0.567,16.513,4.442,1079791
0.609,16.71,4.512,1079792
0.611,16.846,4.5,1079793
0.573,16.528,4.476,1079794
0.608,16.829,4.555,1079795
0.619,16.771,4.518,1079796
0.669,17.27,4.973,1079797
0.533,17.021,4.613,1079798
0.738,17.439,5.064,1079799
0.558,17.082,4.683,1079800
8.378,25.476,2.737,1080195
8.372,25.472,2.752,1080196
8.346,25.451,2.684,1080197
8.326,25.423,2.686,1080198
8.319,25.416,2.656,1080199
5.082,23.612,7.789,1080200
5.061,23.578,7.812,1080201
5.071,23.623,7.8,1080202
0.663,2.872,25.798,1080203
0.716,2.844,25.793,1080204
0.84,2.728,25.695,1080205
0.354,3.166,25.856,1080206
0.359,3.158,25.876,1080207
0.745,2.78,25.681,1080208
0.621,2.331,25.349,1080209
0.605,2.174,25.267,1080210
0.577,1.96,25.123,1080211
-0.321,22.117,-5.287,1081063
-0.285,22.128,-5.302,1081064
-0.298,22.128,-5.297,1081065
-0.299,22.126,-5.298,1081066
-0.293,22.119,-5.296,1081067
-0.291,22.137,-5.315,1081068
-0.318,22.109,-5.271,1081069
-0.296,22.125,-5.304,1081070
-0.265,22.129,-5.322,1081071
-0.294,22.139,-5.295,1081072
-0.293,22.1,-5.275,1081073
-0.27,22.118,-5.318,1081074
-0.295,22.125,-5.289,1081075
-0.297,22.127,-5.31,1081076
-0.309,22.115,-5.287,1081077
-0.311,22.135,-5.285,1081078
-0.301,22.129,-5.278,1081079
-0.282,22.113,-5.298,1081080
-0.299,22.13,-5.281,1081081
-0.285,22.128,-5.297,1081082
-0.302,22.115,-5.281,1081083
-0.283,22.115,-5.288,1081084
-0.318,22.101,-5.273,1081085
-0.268,22.134,-5.32,1081086
-0.867,11.87,15.844,1083910
-0.533,11.75,15.482,1083911
-0.791,11.824,15.89,1083914
-0.644,11.774,15.564,1083915
-4.852,0.423,14.873,1083970
-4.882,0.39,14.904,1083971
-4.975,0.332,14.988,1083972
-10.732,12.588,7.826,1084565
-10.811,12.513,7.903,1084566
-10.801,12.522,7.888,1084567
-10.731,12.614,7.775,1084568
-10.75,12.59,7.748,1084569
-20.431,4.739,8.65,1087136
-20.402,4.698,8.62,1087137
-20.395,4.675,8.606,1087138
-20.366,4.628,8.577,1087139
-20.343,4.595,8.562,1087140
-20.372,4.62,8.589,1087141
8.883,-16.495,5.98,1088280
8.972,-16.521,5.914,1088281
8.971,-16.539,5.994,1088282
8.974,-16.525,5.922,1088283
9.024,-16.547,5.914,1088284
8.38,-16.184,5.899,1088285
9.104,-16.58,5.905,1088286
8.925,-16.511,5.976,1088287
13.019,-8.173,1.736,1088288
12.916,-8.694,1.686,1088289
12.951,-8.484,1.652,1088290
13.004,-8.474,1.636,1088291
13.04,-8.817,1.532,1088292
12.963,-8.963,1.551,1088293
13.116,-8.953,1.436,1088294
13.024,-8.251,1.711,1088295
1.542,-0.486,-10.998,1088296
1.529,-0.447,-10.943,1088297
1.524,-0.429,-10.918,1088298
1.527,-0.441,-10.933,1088299
1.537,-0.465,-10.973,1088300
1.535,-0.458,-10.963,1088301
1.529,-0.446,-10.941,1088302
1.697,-0.88,-11.554,1088303
-11.701,6.659,-22.964,1088420
5.959,2.66,5.923,1088421
5.932,2.646,5.873,1088422
5.939,2.654,5.878,1088423
-10.244,6.827,-21.259,1088424
-10.759,5.75,-21.417,1088425
5.978,2.635,5.869,1088426
-10.238,6.806,-21.207,1088427
5.951,2.621,5.892,1088428
5.938,2.633,5.879,1088429
5.944,2.659,5.893,1088430
5.968,2.646,5.875,1088431
5.945,2.644,5.882,1088432
5.997,2.662,5.876,1088433
-2.166,-1.908,16.697,1088566
-1.819,-1.995,16.705,1088567
-2.019,-2.014,16.697,1088568
-2.42,-1.789,16.716,1088569
-2.381,-1.798,16.716,1088570
-1.971,-1.964,16.709,1088571
0.599,4.448,8.029,1088642
0.596,4.438,8.02,1088643
0.602,4.437,8.027,1088644
0.584,4.444,8.006,1088645
0.592,4.438,8.015,1088646
0.59,4.449,8.016,1088647
0.592,4.44,8.014,1088648
0.58,4.451,8.004,1088649
0.579,4.445,8,1088650
0.59,4.443,8.014,1088651
8.883,-16.495,5.98,1088679
8.972,-16.521,5.914,1088680
8.971,-16.539,5.994,1088681
8.975,-16.525,5.922,1088682
9.024,-16.547,5.914,1088683
8.38,-16.184,5.899,1088684
9.104,-16.58,5.905,1088685
8.925,-16.511,5.976,1088686
8.618,-16.337,5.93,1088687
8.637,-16.356,5.96,1088688
8.764,-16.428,5.955,1088689
7.811,-15.791,5.799,1088690
8.973,-16.538,5.944,1088691
9.332,-16.677,5.82,1088692
9.044,-16.57,5.93,1088693
9.083,-16.589,5.928,1088694
13.019,-8.173,1.736,1088695
12.916,-8.694,1.686,1088696
12.951,-8.484,1.652,1088697
13.004,-8.474,1.636,1088698
13.04,-8.817,1.532,1088699
12.963,-8.963,1.551,1088700
13.116,-8.952,1.436,1088701
13.024,-8.251,1.711,1088702
12.926,-7.961,1.859,1088703
12.92,-7.828,1.878,1088704
12.987,-8.21,1.765,1088705
12.959,-8.286,1.748,1088706
12.988,-8.767,1.581,1088707
12.941,-8.693,1.627,1088708
12.92,-8.472,1.657,1088709
12.484,-9.502,1.841,1088710
1.542,-0.486,-10.998,1088711
1.529,-0.447,-10.943,1088712
1.524,-0.429,-10.918,1088713
1.527,-0.441,-10.933,1088714
1.537,-0.465,-10.973,1088715
1.535,-0.458,-10.964,1088716
1.529,-0.446,-10.941,1088717
1.697,-0.88,-11.554,1088718
1.528,-0.443,-10.937,1088719
1.553,-0.511,-11.039,1088720
1.537,-0.468,-10.973,1088721
1.526,-0.438,-10.927,1088722
1.538,-0.47,-10.978,1088723
1.553,-0.502,-11.026,1088724
1.53,-0.449,-10.945,1088725
1.625,-0.694,-11.298,1088726
1.629,-0.698,-11.296,1088727
1.557,-0.515,-11.045,1088728
1.633,-0.717,-11.335,1088729
1.541,-0.477,-10.992,1088730
1.649,-0.758,-11.392,1088731
1.53,-0.448,-10.948,1088732
1.702,-0.907,-11.618,1088733
-1.528,18.239,2.053,1089085
-1.528,18.236,2.044,1089086
-1.53,18.24,2.038,1089087
-1.536,18.241,2.008,1089089
-1.538,18.24,1.995,1089090
-1.544,18.235,1.96,1089091
-1.543,18.245,1.986,1089092
-1.542,18.249,1.998,1089093
-1.537,18.248,2.003,1089094
-1.528,18.242,2.014,1089095
-1.495,18.21,2.066,1089096
1.119,17.679,5.318,1089793
1,17.687,5.448,1089794
-10.205,-5.594,11.064,1090261
-10.195,-5.597,11.064,1090262
-10.194,-5.609,11.071,1090263
-10.199,-5.599,11.063,1090264
-10.221,-5.578,11.038,1090265
-10.214,-5.578,11.048,1090266
0.525,-3.174,-15.514,1090971
0.518,-3.186,-15.568,1090972
0.516,-3.172,-15.571,1090973
0.54,-3.157,-15.534,1090974
0.541,-3.147,-15.638,1090975
0.526,-3.151,-15.647,1090976
0.517,-3.238,-15.426,1090977
0.488,-3.263,-15.466,1090978
0.508,-3.202,-15.507,1090979
-3.539,9.538,7.64,1094252
-2.672,11.176,8.821,1094253
-11.629,0.942,3.541,1094283
-11.949,0.91,3.682,1094284
-16.944,6.079,-12.597,1094285
-5.672,-0.713,-27.553,1096579
-11.842,7.459,-23.548,1096580
-0.507,3.022,-2.635,1096583
-0.509,3.022,-2.64,1096584
-0.51,3.023,-2.643,1096588
-0.511,3.022,-2.652,1096589
-0.508,3.022,-2.629,1096590
-0.505,3.021,-2.63,1096592
-0.51,3.022,-2.642,1096593
-0.504,3.021,-2.628,1096594
8.715,-2.373,5.481,1096599
-0.504,3.02,-2.63,1096600
-0.507,3.021,-2.635,1096601
-0.505,3.022,-2.632,1096605
-0.516,3.026,-2.655,1096606
-0.506,3.022,-2.63,1096607
-0.504,3.014,-2.632,1096608
-0.502,3.021,-2.626,1096609
-0.505,3.021,-2.633,1096610
-0.502,3.02,-2.626,1096611
6.196,6.172,10.78,1097466
6.186,6.18,10.777,1097467
6.217,6.197,10.777,1097468
6.193,6.173,10.781,1097469
-23.551,13.29,6.226,1098097
-23.607,13.26,6.198,1098098
-23.558,13.286,6.229,1098099
-23.618,13.245,6.199,1098100
-23.419,13.472,6.264,1098101
-23.48,13.387,6.232,1098102
-23.535,13.341,6.214,1098103
-23.548,13.325,6.206,1098104
-23.515,13.344,6.226,1098105
-23.596,13.275,6.199,1098106
-23.581,13.201,6.287,1098107
-23.621,13.229,6.214,1098108
-23.452,13.421,6.262,1098109
-23.488,13.364,6.237,1098110
-23.546,13.328,6.211,1098111
-23.53,13.337,6.213,1098112
-23.558,13.193,6.32,1098113
-23.578,13.282,6.211,1098114
-23.569,13.22,6.285,1098115
-23.556,13.312,6.214,1098116
-23.46,13.425,6.248,1098117
-23.499,13.361,6.236,1098118
-23.54,13.339,6.212,1098119
-23.547,13.321,6.213,1098120
-23.597,13.271,6.204,1098121
-23.584,13.288,6.202,1098122
-23.057,12.774,6.334,1098123
-23.019,12.721,6.355,1098124
-23.158,13.798,6.312,1098125
-6.508,16.363,10.696,1098174
-6.503,16.369,10.698,1098175
-6.488,16.368,10.691,1098176
-4.372,14.832,9.244,1098177
-4.429,14.909,9.265,1098178
-4.37,14.813,9.245,1098179
1.052,-12.063,-15.166,1098599
1.023,-12.085,-15.172,1098600
1.052,-12.064,-15.187,1098601
1.05,-12.03,-15.174,1098602
1.082,-12.133,-15.122,1098603
1.054,-12.108,-15.155,1098604
1.068,-12.066,-15.218,1098605
1.073,-12.124,-15.153,1098606
1.008,-12.266,-15.129,1098607
1.041,-12.201,-15.151,1098608
1.019,-12.274,-15.136,1098609
0.527,19.902,18.614,1100025
0.501,19.885,18.6,1100026
0.47,19.875,18.577,1100027
0.487,19.86,18.604,1100028
0.484,19.862,18.572,1100029
0.486,19.84,18.572,1100030
0.484,19.805,18.607,1100031
0.441,19.721,18.592,1100032
0.477,19.761,18.613,1100033
0.481,19.77,18.62,1100034
0.455,19.684,18.608,1100035
0.377,19.648,18.621,1100036
-9.521,8.424,18.834,1100740
-9.538,8.401,18.853,1100741
-9.521,8.412,18.839,1100742
-9.373,8.692,18.755,1100743
-9.416,8.781,18.753,1100744
-9.391,8.771,18.736,1100745
-1.999,12.16,9.407,1100746
-1.614,12.415,9.46,1100747
-1.152,12.74,9.665,1100748
-1.97,12.116,9.374,1100749
-1.128,12.814,9.795,1100750
-1.205,12.757,9.72,1100751
18.548,-8.235,1.13,1101899
18.475,-8.324,1.133,1101900
18.467,-8.309,1.145,1101901
13.97,-7.985,0.837,1101902
18.657,-8.17,1.272,1101903
18.459,-8.17,1.35,1101904
14.234,-8.364,0.979,1101905
18.793,-8.095,1.238,1101906
18.792,-8.111,1.24,1101907
18.421,-8.374,1.163,1101908
4.092,-10.481,-10.624,1103002
4.09,-10.476,-10.624,1103003
4.091,-10.477,-10.623,1103004
4.085,-10.461,-10.611,1103005
4.091,-10.475,-10.619,1103006
4.088,-10.463,-10.602,1103007
4.09,-10.47,-10.61,1103008
4.093,-10.476,-10.615,1103009
4.088,-10.474,-10.636,1103010
4.092,-10.479,-10.626,1103011
4.092,-10.479,-10.625,1103012
4.088,-10.471,-10.617,1103013
4.097,-10.487,-10.63,1103014
4.093,-10.471,-10.607,1103015
4.092,-10.463,-10.592,1103016
4.086,-10.462,-10.618,1103017
-0.096,12.271,-3.903,1103369
-0.02,12.177,-3.905,1103370
-1.281,12.96,-3.724,1103372
-1.25,12.93,-3.729,1103373
-1.264,13.1,-3.791,1103374
-1.588,13.036,-3.609,1103375
-1.618,13.059,-3.608,1103377
6.454,-5.111,18.54,1104440
6.471,-5.086,18.538,1104441
3.552,-3.703,16.218,1104442
3.569,-3.703,16.207,1104443
3.585,-3.712,16.247,1104444
3.584,-3.726,16.281,1104445
1.624,-5.121,14.371,1105131
1.626,-5.121,14.373,1105132
1.622,-5.12,14.367,1105133
1.619,-5.121,14.362,1105134
1.626,-5.135,14.345,1105135
1.626,-5.133,14.349,1105136
1.625,-5.134,14.348,1105137
1.625,-5.133,14.348,1105138
1.623,-5.139,14.333,1105139
1.62,-5.137,14.332,1105140
-3.197,-3.38,3.456,1105141
-3.203,-3.375,3.434,1105142
3.111,-3.836,16.844,1105143
3.104,-3.822,16.843,1105144
1.614,-5.123,14.358,1105145
1.63,-5.12,14.379,1105146
3.686,-4.27,16.759,1105149
1.62,-5.127,14.352,1105150
1.643,-5.131,14.375,1105151
1.643,-5.129,14.379,1105152
-17.557,13.123,-8.025,1105153
-17.556,13.123,-8.025,1105154
-17.575,13.163,-8.073,1105155
-17.574,13.186,-8.094,1105156
1.608,9.353,9.981,1105742
8.803,-5.41,17.962,1105747
-6.695,0.902,14.621,1109819
-6.696,0.906,14.621,1109820
-6.648,0.88,14.607,1109821
-6.653,0.885,14.606,1109822
-6.671,0.916,14.606,1109823
-6.675,0.92,14.605,1109824
-6.688,0.916,14.606,1109825
-6.687,0.916,14.605,1109826
-6.653,0.891,14.584,1109827
-6.65,0.889,14.585,1109828
-6.674,0.913,14.607,1109829
-6.677,0.916,14.604,1109830
-6.82,1.061,14.54,1109831
-6.82,1.061,14.541,1109832
-6.847,1.104,14.536,1109833
-6.847,1.106,14.536,1109834
-6.851,1.095,14.526,1109835
-6.854,1.098,14.525,1109836
-6.886,1.119,14.53,1109837
-6.885,1.117,14.53,1109838
-6.782,1.008,14.504,1109839
-6.782,1.005,14.505,1109840
-6.877,1.139,14.529,1109841
-6.877,1.137,14.528,1109842
-6.948,1.19,14.477,1109843
-6.948,1.19,14.476,1109844
-6.972,1.243,14.523,1109845
-6.975,1.247,14.523,1109846
-6.894,1.166,14.474,1109847
-6.892,1.164,14.474,1109848
-6.941,1.198,14.486,1109849
-6.937,1.193,14.485,1109850
-7.13,1.405,14.581,1109851
-7.128,1.403,14.581,1109852
-6.964,1.212,14.482,1109853
-6.962,1.211,14.481,1109854
11.236,11.547,-18.212,1110889
11.312,11.672,-18.133,1110890
11.485,11.74,-18.033,1110891
8.92,-0.41,-25.231,1111366
8.885,-0.276,-25.443,1111367
8.873,-0.368,-25.387,1111368
8.872,-0.224,-25.507,1111369
8.856,-0.273,-25.504,1111370
8.849,-0.285,-25.505,1111371
3.186,21.805,-5.09,1112074
3.204,21.743,-5.113,1112075
3.038,21.99,-5.174,1112076
3.067,21.911,-5.147,1112077
-2.76,3.533,28.602,1112490
-2.754,3.542,28.598,1112491
-2.761,3.535,28.604,1112492
-2.757,3.529,28.6,1112493
-2.76,3.526,28.602,1112494
-2.763,3.534,28.603,1112495
-2.772,3.538,28.606,1112496
-2.749,3.529,28.599,1112497
-2.764,3.532,28.603,1112498
-2.767,3.534,28.603,1112499
-2.75,3.541,28.596,1112500
-2.79,3.534,28.608,1112501
-2.747,3.541,28.599,1112502
-2.764,3.54,28.605,1112503
-2.769,3.53,28.607,1112504
-3.004,3.519,28.551,1112505
-3.012,3.381,28.609,1112506
6.774,7.044,5.214,1112507
-2.794,3.523,28.615,1112508
-2.786,3.526,28.61,1112509
-2.768,3.537,28.61,1112510
-2.767,3.527,28.607,1112511
-2.757,3.531,28.608,1112512
-2.903,3.481,28.613,1112513
-2.907,3.477,28.604,1112514
-2.821,3.5,28.611,1112515
-2.766,3.537,28.607,1112516
-2.766,3.533,28.603,1112517
-2.77,3.536,28.605,1112518
-2.756,3.529,28.601,1112519
-2.756,3.538,28.601,1112520
-2.887,3.49,28.614,1112521
-9.995,1.01,24.601,1112522
-2.788,3.54,28.61,1112523
-2.769,3.537,28.601,1112524
-2.769,3.525,28.605,1112525
-2.771,3.525,28.604,1112526
-2.767,3.538,28.607,1112527
-2.812,3.557,28.619,1112528
-2.895,3.414,28.618,1112529
-2.804,3.541,28.623,1112530
-2.789,3.52,28.615,1112531
-2.849,3.514,28.608,1112532
-2.752,3.539,28.601,1112533
-2.764,3.541,28.604,1112534
-9.978,0.982,24.601,1112535
-2.765,3.543,28.605,1112536
-2.776,3.534,28.61,1112537
-2.752,3.527,28.595,1112538
-2.819,3.505,28.61,1112539
-0.859,3.463,27.957,1112540
-0.88,3.45,27.994,1112541
-0.91,3.431,28.033,1112542
-0.939,3.433,28.033,1112543
-0.906,3.441,28.012,1112544
-0.935,3.424,28.056,1112545
-0.955,3.442,28.047,1112546
-0.981,3.432,28.063,1112547
-0.974,3.435,28.056,1112548
-1.019,3.421,28.097,1112549
-0.855,3.435,27.988,1112550
-0.924,3.424,28.05,1112551
-0.892,3.409,28.053,1112552
-0.848,3.452,27.978,1112553
-2.72,3.538,28.586,1112554
-2.723,3.542,28.59,1112555
-2.665,3.549,28.544,1112556
-2.639,3.558,28.519,1112557
-2.704,3.537,28.58,1112558
-2.727,3.538,28.591,1112559
-2.727,3.553,28.592,1112560
-2.746,3.542,28.601,1112561
-2.743,3.544,28.601,1112562
-2.755,3.546,28.601,1112563
-2.748,3.541,28.604,1112564
-2.767,3.552,28.611,1112565
-2.746,3.546,28.6,1112566
-2.765,3.541,28.606,1112567
-2.738,3.545,28.597,1112568
-2.748,3.554,28.603,1112569
-2.726,3.547,28.593,1112570
-2.742,3.546,28.595,1112571
-2.756,3.542,28.602,1112572
-2.725,3.529,28.587,1112573
-2.735,3.543,28.597,1112574
-2.689,3.539,28.589,1112575
-2.745,3.533,28.604,1112576
6.016,0.223,-6.363,1112577
-2.75,3.541,28.602,1112578
-2.703,3.536,28.592,1112579
-2.715,3.532,28.593,1112580
-2.756,3.531,28.608,1112581
10.79,-8.704,5.136,1112582
10.814,-8.67,5.174,1112583
-13.548,-20.659,-11.412,1112584
